lh_or_rh,height,pitchtype,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,172.0,2.0,0.000,0.294,0.364,0.5,1.0,0.4,0.000,0.500,0.000,0.5,0.5,0.174,0.167,0.235,1.0,0.533,0.000,0.397,0.19,0.818,1.0,0.222,0.467,0.571,0.75
1,172.0,3.0,0.000,0.000,0.000,0.000,1.0,0.000,0.167,0.571,1.000,1.000,0.000,0.500,0.125,0.333,1.000,1.000,0.000,0.667,0.333,0.667,1.0,1.000,0.467,1.000,0.75
1,172.0,4.0,0.375,0.250,0.200,0.500,1.0,0.400,0.313,0.367,0.889,0.5,0.5,0.167,0.444,0.111,1.000,0.500,0.200,0.700,0.000,0.818,1.000,0.000,0.333,0.333,1.000
1,172.0,5.0,0.000,0.500,0.500,0.500,1.0,0.4,0.167,0.000,0.472,0.000,0.750,0.000,0.667,0.500,1.0,0.500,0.000,0.000,0.19,0.818,1.0,0.000,0.467,0.571,0.75
1,172.0,6.0,0.353,0.250,0.000,0.000,1.000,0.4,0.600,0.700,0.333,0.5,0.000,0.333,0.000,0.000,1.0,0.533,0.500,0.000,0.19,0.818,1.0,0.222,0.467,1.000,1.000
1,172.0,0.0,0.6,0.000,0.500,1.000,0.000,1.000,0.000,0.250,0.333,0.8,0.000,0.667,0.000,0.250,0.333,0.471,0.323,0.750,0.000,0.000,0.667,0.714,0.533,1.000,1.0
1,172.0,1.0,1.000,1.000,0.800,1.000,0.750,0.167,0.167,0.235,0.500,0.667,0.308,0.316,0.483,0.308,0.000,0.364,0.238,0.409,0.261,0.500,1.000,0.833,0.538,0.500,1.000
1,172.0,2.0,1.000,0.476,0.333,0.357,0.5,0.375,0.188,0.000,0.000,0.8,0.000,0.600,1.000,0.31,0.333,0.500,0.333,0.463,0.000,1.000,0.667,0.714,1.000,0.667,1.0
1,172.0,3.0,0.000,0.400,0.000,0.000,1.000,0.000,0.500,0.556,0.000,1.000,0.250,0.000,0.462,0.200,0.333,0.471,1.000,0.800,0.400,0.5,0.667,0.714,0.533,0.667,1.0
1,172.0,4.0,0.400,0.250,0.250,0.143,0.000,0.333,0.111,0.500,0.000,1.000,0.250,0.333,0.333,0.429,1.000,1.000,0.750,0.500,1.000,0.5,0.667,0.714,0.533,0.667,1.000
1,172.0,5.0,1.000,0.250,0.000,0.000,0.000,1.000,0.333,0.000,1.000,0.8,0.250,0.167,0.333,0.31,0.333,0.000,0.000,0.000,0.000,0.5,0.667,0.000,0.000,0.667,1.0
1,172.0,6.0,0.500,0.750,0.250,0.357,0.5,1.000,0.000,0.000,1.000,0.8,0.000,0.32,0.500,0.31,0.333,0.471,0.000,0.500,0.000,0.000,0.667,0.714,0.533,0.667,1.0
2,190.0,0.0,0.000,0.000,0.385,0.714,0.000,0.375,0.167,0.000,1.000,0.000,0.5,0.222,1.000,0.000,0.000,0.375,0.538,0.333,1.000,1.000,1.000,0.5,0.5,0.0,0.667
2,190.0,1.0,0.500,0.000,0.500,0.714,0.5,0.667,0.000,0.375,0.375,0.000,0.5,0.200,0.500,0.278,0.667,0.500,0.571,0.222,0.455,0.600,1.000,0.500,0.000,0.000,0.500
2,190.0,2.0,0.000,0.182,0.385,0.714,0.5,0.375,0.167,0.179,1.000,0.0,0.5,0.222,0.500,0.000,0.333,0.000,1.000,0.2,1.000,0.625,0.75,0.5,0.5,0.0,0.667
2,190.0,3.0,1.000,0.182,0.500,0.714,0.5,0.000,0.500,0.000,0.5,0.0,0.5,0.222,0.000,0.000,0.333,0.375,0.538,0.2,0.471,0.625,0.000,0.5,1.000,0.0,0.667
2,190.0,4.0,0.286,0.000,0.385,1.000,1.000,0.375,0.000,0.000,1.000,0.0,0.5,0.500,0.333,0.000,0.333,0.000,1.000,0.2,0.500,1.000,0.75,0.5,1.000,0.000,0.667
2,190.0,5.0,0.000,0.333,0.333,0.500,0.500,0.333,0.000,0.250,0.500,0.0,0.500,0.250,0.381,0.000,0.333,0.375,0.000,0.000,0.000,0.000,0.75,0.5,0.000,0.0,0.667
2,190.0,6.0,0.000,0.250,0.333,0.500,0.5,0.000,0.000,0.000,0.500,0.000,0.5,0.000,0.000,0.500,0.000,0.375,0.538,0.000,0.471,0.625,0.75,0.5,1.000,0.0,0.667
0,182.0,0.0,0.667,0.0,1.000,0.0,0.333,1.0,0.0,0.105,0.500,0.667,0.000,0.25,0.000,0.267,0.75,0.5,0.0,0.333,0.5,1.0,1.000,1.000,0.000,0.3857916666666666,0.333
0,182.0,1.0,1.000,0.0,0.333,0.0,1.000,1.000,0.000,0.111,0.250,0.667,0.333,0.000,0.500,0.250,1.000,1.000,0.000,0.200,0.600,1.0,1.0,0.000,0.000,0.3857916666666666,0.500
0,182.0,3.0,1.000,0.000,0.333,0.000,0.333,1.0,0.0,0.000,0.000,0.000,1.000,0.25,0.2,0.500,0.75,0.000,0.0,0.333,0.5,1.000,1.0,0.5,0.0,0.3857916666666666,0.333
0,182.0,4.0,0.000,0.0,0.000,0.000,0.000,1.0,0.0,0.250,0.000,0.667,0.000,0.25,0.000,0.000,0.000,0.5,0.0,1.000,0.5,1.0,1.0,0.5,0.0,0.3857916666666666,0.333
0,182.0,5.0,0.667,0.0,0.000,0.000,0.333,1.0,0.0,0.000,0.188,1.000,0.333,0.000,0.2,0.000,0.75,0.5,0.0,0.333,0.000,1.0,1.0,0.5,0.0,0.3857916666666666,0.333
0,182.0,6.0,0.667,0.0,0.333,0.0,0.000,1.0,0.000,0.000,0.000,1.000,0.333,0.25,0.2,0.000,0.75,0.5,0.0,0.333,0.5,1.0,1.0,0.5,0.0,0.3857916666666666,0.333
1,184.0,0.0,0.333,0.154,1.000,0.167,0.333,0.167,0.0,0.500,0.200,1.000,0.214,0.000,0.500,0.000,0.000,0.5,0.25,0.429,0.000,0.500,0.0,0.625,0.000,0.000,0.333
1,184.0,1.0,1.000,0.154,0.500,0.000,1.000,1.000,0.000,0.143,0.200,0.25,0.000,0.333,0.273,0.385,0.250,0.5,0.200,0.333,0.300,1.000,0.0,0.750,0.600,0.000,1.000
1,184.0,2.0,0.333,0.154,0.375,0.167,0.333,0.000,0.0,0.000,0.333,0.25,1.000,1.000,1.000,0.28,0.111,0.5,0.25,0.429,0.333,0.6,0.0,0.625,0.5,0.083,0.000
1,184.0,3.0,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.500,0.333,0.25,0.000,0.000,0.000,0.28,0.000,0.5,0.000,0.667,1.000,0.000,0.0,0.000,0.5,0.083,0.4
1,184.0,4.0,0.000,0.250,0.375,0.333,0.000,0.000,0.000,0.400,0.500,0.25,0.500,0.125,0.400,0.333,0.000,1.000,0.333,0.333,0.333,0.6,0.0,0.667,0.333,0.000,0.4
1,184.0,5.0,0.333,0.000,1.000,0.167,0.333,0.000,0.000,0.000,0.333,0.25,0.000,0.250,0.200,0.28,0.111,0.000,0.25,0.000,0.333,0.6,0.000,0.625,0.5,0.083,0.4
1,184.0,6.0,0.333,0.000,0.000,0.167,0.333,0.167,0.0,0.286,0.333,0.000,0.214,0.000,0.000,0.28,0.111,0.5,1.000,1.000,0.333,0.6,0.0,0.625,1.000,1.000,0.4
1,184.0,0.0,0.294,0.211,1.000,0.500,0.333,0.318,0.000,0.333,0.500,0.000,0.000,0.400,0.407,0.000,0.000,0.000,1.000,0.000,0.200,0.000,0.4,0.222,0.500,0.000,0.667
1,184.0,1.0,1.000,0.250,0.200,1.000,1.000,0.500,0.000,0.727,0.333,0.200,0.000,0.167,0.500,0.273,0.444,0.667,0.333,0.077,0.143,0.500,0.500,0.250,0.444,0.000,1.000
1,184.0,2.0,0.294,0.211,0.2,0.417,0.333,0.318,0.000,0.422,1.000,0.333,0.500,0.000,1.000,0.28,0.333,0.333,0.000,0.000,0.174,0.375,0.4,0.222,0.000,1.000,0.889
1,184.0,3.0,0.000,0.000,0.000,1.000,0.333,0.333,0.000,0.286,1.000,0.333,0.167,0.000,0.600,1.000,0.333,0.000,0.000,0.286,0.000,0.375,0.4,0.222,0.000,0.333,0.889
1,184.0,4.0,0.222,0.000,0.167,0.000,0.000,0.222,0.000,0.364,0.000,0.500,0.125,0.167,0.375,0.400,0.000,0.500,0.429,0.167,0.143,1.000,0.4,0.000,1.000,0.000,0.889
1,184.0,5.0,0.500,0.750,0.000,0.000,0.333,0.250,0.200,0.400,0.500,0.333,0.333,0.750,0.000,0.000,0.333,0.000,0.500,0.156,0.174,0.375,0.000,0.222,0.000,0.154,0.889
1,184.0,6.0,0.500,0.000,0.000,0.500,0.333,0.318,0.000,0.167,0.500,1.000,0.154,0.400,0.200,0.28,1.000,0.333,0.346,0.500,0.333,0.375,0.000,0.500,0.667,0.154,0.889
1,184.0,0.0,0.091,0.238,1.000,0.000,1.0,0.000,0.233,1.000,0.000,1.000,0.435,0.333,1.000,0.667,1.000,0.083,0.500,1.000,1.000,0.000,0.5,0.667,0.2,0.267,0.5
1,184.0,1.0,0.000,1.000,0.000,0.0,1.000,0.000,0.273,0.360,0.182,0.250,0.500,0.188,0.000,0.440,0.133,0.200,0.615,0.400,0.188,0.333,0.500,0.600,0.286,0.182,1.000
1,184.0,2.0,0.091,0.238,1.000,0.0,1.0,0.087,0.000,0.431,1.000,1.000,0.435,0.286,0.286,0.000,0.188,0.000,0.500,0.000,0.261,0.25,0.5,1.000,0.000,0.267,0.5
1,184.0,3.0,0.091,0.000,0.429,0.000,1.0,0.000,0.233,0.750,1.000,0.5,1.000,0.400,0.286,0.500,0.188,0.000,0.500,0.000,1.000,0.25,0.5,0.667,0.2,0.267,0.5
1,184.0,4.0,0.000,0.222,0.250,0.0,1.000,0.125,0.222,0.353,0.250,0.500,0.250,0.250,0.375,0.750,0.188,0.000,0.444,0.250,0.000,0.25,0.5,0.667,0.000,1.000,0.5
1,184.0,5.0,0.000,0.250,0.000,0.000,1.0,0.333,0.400,1.000,0.000,0.5,0.600,0.400,1.000,1.000,0.188,0.083,0.000,1.000,0.000,0.25,0.5,0.667,0.2,0.000,0.5
1,184.0,6.0,0.250,0.000,0.000,0.0,1.0,0.000,0.000,1.000,0.000,0.5,0.000,0.000,0.000,0.500,0.188,0.000,0.000,0.500,0.000,0.25,0.5,0.667,0.000,0.500,0.000
1,184.0,0.0,0.167,0.292,0.667,0.000,0.0,0.296,0.324,0.500,0.000,0.75,0.000,0.333,1.000,0.571,1.000,0.333,0.421,0.5,0.000,0.4,0.5,0.0,0.000,0.000,0.75
1,184.0,1.0,0.000,0.500,0.333,0.750,0.000,0.375,0.300,0.167,0.200,0.750,0.429,0.400,0.538,0.316,0.429,0.250,0.500,0.389,0.333,0.500,0.5,0.000,0.500,0.000,0.667
1,184.0,2.0,0.000,0.292,0.417,0.417,0.0,0.296,0.000,0.000,0.000,0.75,0.000,0.366,0.500,1.000,0.4,0.333,0.421,0.500,0.294,0.000,0.5,0.0,0.5,0.0,0.75
1,184.0,3.0,0.000,0.000,1.000,0.500,0.0,0.000,0.500,0.250,0.000,0.75,0.000,0.250,0.667,0.000,0.4,0.000,0.667,0.667,0.000,0.4,0.000,0.000,0.5,0.0,0.75
1,184.0,4.0,0.222,0.333,0.667,0.000,0.0,0.333,0.250,0.750,1.000,0.75,0.500,0.333,0.571,0.000,0.000,1.000,0.167,0.500,0.333,0.000,0.5,0.0,1.000,0.0,0.75
1,184.0,5.0,0.333,0.000,0.000,0.333,0.0,0.000,0.400,0.000,0.000,0.75,0.000,0.600,0.667,0.500,0.4,0.000,1.000,0.500,0.000,0.4,1.000,0.0,0.5,0.0,1.000
1,184.0,6.0,0.000,0.333,0.250,0.000,0.0,1.000,0.400,0.250,0.000,0.75,0.333,0.000,0.000,0.000,0.000,1.000,0.000,0.750,1.000,1.000,0.5,0.0,0.5,0.0,0.75
1,184.0,0.0,0.308,0.083,0.000,0.273,1.0,0.2,0.500,1.000,0.000,0.000,0.333,0.357,0.000,0.000,0.692,0.222,0.35,0.314,0.000,0.5,1.0,0.000,0.2,0.500,0.556
1,184.0,1.0,0.308,0.000,1.000,0.333,1.000,0.200,0.545,0.423,0.500,0.400,0.667,0.333,0.640,0.176,0.600,0.200,0.400,0.208,0.294,0.250,1.000,0.200,0.100,0.500,0.600
1,184.0,2.0,0.000,0.000,0.000,0.273,1.0,1.000,0.000,1.000,0.292,0.333,0.000,0.357,1.000,0.000,0.692,0.222,0.35,0.314,0.308,0.5,1.0,0.167,0.2,0.5,0.556
1,184.0,3.0,0.308,0.500,0.000,0.000,1.0,0.000,0.000,0.000,0.000,0.333,0.000,0.571,0.375,1.000,1.000,0.000,0.000,0.500,0.500,1.000,1.0,0.167,1.000,0.5,0.556
1,184.0,4.0,0.200,0.000,0.273,1.000,1.0,0.200,0.250,0.588,0.000,0.333,0.000,0.222,0.200,0.250,0.692,0.333,0.286,0.333,0.400,0.5,1.0,0.167,0.333,0.500,0.000
1,184.0,5.0,0.500,0.000,0.500,0.500,1.0,0.000,0.800,0.286,0.667,0.333,0.000,0.357,0.500,0.667,0.692,0.222,1.000,1.000,0.308,0.5,1.0,0.167,0.2,0.500,1.000
1,184.0,6.0,0.500,0.000,0.000,0.000,1.0,0.000,0.250,0.500,0.000,0.333,1.000,0.357,1.000,0.500,1.000,0.222,0.35,0.314,0.000,0.5,1.0,0.167,0.2,0.5,1.000
1,184.0,0.0,0.222,0.188,0.273,0.286,0.3775,0.429,0.107,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.462,0.357,0.409,0.000,0.667,0.8,0.375,0.5,0.692,0.222,0.5
1,184.0,1.0,0.000,1.000,1.000,0.500,0.3775,0.444,0.111,0.200,0.231,0.000,0.500,0.267,0.611,0.385,0.455,0.200,0.364,0.450,0.261,1.000,0.333,1.000,0.500,0.143,0.500
1,184.0,2.0,0.000,0.188,0.273,0.286,0.3775,0.429,0.000,0.394,0.222,0.286,0.462,0.000,0.000,0.000,0.462,0.357,0.409,0.455,0.355,0.8,0.375,0.5,1.000,0.222,0.5
1,184.0,3.0,1.000,0.000,0.000,0.000,0.3775,1.000,0.000,0.667,0.222,1.000,0.333,0.333,0.000,0.333,0.462,0.357,1.000,0.500,1.000,0.8,0.375,1.000,1.000,0.222,0.5
1,184.0,4.0,0.333,0.000,0.333,0.333,0.3775,0.500,0.111,0.500,0.000,0.286,0.000,0.143,0.571,0.333,0.462,0.333,0.000,0.500,1.000,0.8,0.375,0.5,0.692,1.000,0.5
1,184.0,5.0,0.000,0.333,0.000,0.286,0.3775,0.000,0.167,0.000,0.500,0.286,1.000,0.000,1.000,0.342,0.462,0.250,0.600,0.500,0.500,0.8,0.333,0.000,0.692,0.222,0.5
1,184.0,6.0,0.222,0.188,0.000,0.286,0.3775,0.429,0.107,0.394,0.222,0.286,0.462,0.500,0.000,0.342,0.000,0.357,0.409,0.500,0.355,0.000,0.375,0.5,1.000,0.000,0.5
0,178.0,0.0,1.000,1.000,0.333,1.000,0.333,0.000,0.5,0.000,0.333,0.000,0.500,0.333,0.000,0.000,0.000,1.000,0.333,0.000,0.667,0.000,1.0,0.5,0.375,0.75,1.000
0,178.0,1.0,0.500,0.000,0.500,0.455,0.333,0.500,0.667,1.000,0.250,1.000,1.000,0.500,0.333,0.250,0.400,1.000,0.500,0.273,0.500,0.667,1.000,0.000,0.375,1.000,0.500
0,178.0,3.0,0.667,0.000,0.333,1.000,0.000,0.000,0.5,0.000,0.000,0.000,0.6,0.333,1.000,0.500,0.333,0.8,0.000,0.500,0.000,0.000,1.0,0.500,0.375,0.75,0.75
0,178.0,4.0,0.500,1.000,1.000,0.333,1.000,0.000,1.000,0.000,0.333,0.500,0.000,0.200,0.167,0.714,1.000,0.000,0.000,0.500,0.000,0.25,1.0,0.5,0.375,0.000,1.000
0,178.0,5.0,1.000,0.333,0.250,0.667,0.000,0.167,0.5,0.000,0.143,0.200,0.6,0.333,0.250,0.333,0.500,0.8,0.3,0.391,0.500,0.000,1.0,0.5,0.375,0.75,0.75
0,178.0,6.0,0.667,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.500,1.000,0.333,0.000,0.000,0.000,0.8,0.500,1.000,0.375,0.000,1.0,0.5,0.375,0.75,0.75
0,177.0,0.0,1.000,0.222,0.333,0.182,0.6,0.000,0.241,0.750,0.167,0.35,0.563,0.000,0.000,0.500,0.5,0.545,0.250,0.000,0.235,0.000,0.778,0.286,0.500,0.5,1.000
0,177.0,1.0,1.000,0.000,0.600,0.182,1.000,0.750,0.176,0.467,0.214,0.571,0.545,0.333,0.176,0.353,0.429,0.500,0.083,0.174,0.400,1.000,1.000,0.000,0.333,0.600,0.667
0,177.0,2.0,1.0,0.222,0.333,0.000,0.6,0.429,0.000,1.000,0.000,1.000,0.563,0.000,0.25,0.212,0.5,0.545,0.000,0.182,0.235,0.8,0.778,0.286,0.4,0.5,0.857
0,177.0,3.0,1.0,0.000,0.000,0.250,0.6,0.429,0.241,0.000,0.000,0.000,0.500,0.000,0.250,0.000,0.5,0.545,0.1,0.500,0.000,0.8,0.500,0.286,0.000,0.5,0.857
0,177.0,4.0,1.000,0.667,0.000,1.000,0.500,0.000,0.500,0.308,0.375,0.250,0.500,0.625,0.429,0.000,0.375,1.000,0.000,0.200,0.000,0.000,0.667,0.400,0.4,0.5,1.000
0,177.0,5.0,1.0,0.222,0.000,0.000,0.6,0.000,0.000,0.000,0.000,0.000,0.563,0.000,0.000,0.000,1.000,0.000,0.1,0.000,0.000,1.000,0.778,0.286,1.000,0.000,0.857
0,177.0,6.0,1.0,0.000,0.000,0.000,0.6,0.429,0.500,0.349,0.000,0.250,0.563,0.333,0.333,0.000,0.500,0.545,0.1,0.182,0.000,0.8,0.778,0.286,0.4,1.000,0.857
0,177.0,0.0,0.556,0.000,0.667,1.000,0.429,1.000,0.500,0.000,0.750,0.500,1.000,0.294,0.500,0.500,1.000,0.000,0.600,0.000,0.500,0.750,0.333,0.5,0.6,1.000,0.667
0,177.0,1.0,1.000,0.667,0.667,1.000,1.000,0.333,0.467,0.154,0.333,0.750,0.417,0.211,0.333,0.316,0.400,0.714,0.231,0.455,0.048,0.800,0.250,0.667,0.700,0.333,0.600
0,177.0,2.0,1.000,1.000,0.292,0.579,0.429,0.375,0.424,0.185,0.286,1.000,0.421,0.294,0.000,0.267,0.385,0.636,0.3,0.000,1.000,0.769,0.333,0.5,0.6,0.000,0.6
0,177.0,3.0,0.500,0.429,0.000,0.500,0.429,0.375,0.424,0.333,0.200,0.609,1.000,1.000,0.500,0.000,0.000,0.000,0.3,0.000,0.000,0.769,0.333,0.000,0.6,0.545,0.6
0,177.0,4.0,0.250,0.400,0.333,0.444,0.500,0.333,0.455,0.333,0.250,1.000,0.000,0.273,0.375,0.100,0.400,1.000,0.000,0.333,0.375,0.000,1.000,0.5,0.250,0.000,0.000
0,177.0,5.0,0.556,0.333,0.250,0.333,0.000,0.000,0.333,0.125,0.143,0.600,0.421,1.000,0.600,0.286,0.385,0.636,0.3,0.333,1.000,1.000,0.333,0.5,1.000,1.000,0.6
0,177.0,6.0,0.556,0.000,0.000,0.579,0.000,0.375,0.000,0.111,0.000,0.000,0.421,0.294,0.500,0.000,0.000,1.000,0.3,0.000,0.500,1.000,0.333,0.5,0.6,0.545,1.000
0,177.0,0.0,1.000,0.25,0.0,0.5,0.167,1.0,0.286,0.000,0.333,1.000,0.75,0.000,0.333,0.333,0.333,0.5,0.500,0.294,0.000,0.571,1.0,0.000,0.556,0.000,1.000
0,177.0,1.0,1.000,0.25,0.000,0.667,0.500,1.000,0.200,0.143,0.250,0.500,0.500,0.333,0.421,0.500,1.000,0.000,0.250,0.300,0.429,0.667,1.000,0.333,0.714,1.000,1.000
0,177.0,2.0,1.000,0.25,0.0,0.5,0.167,1.0,0.286,0.500,0.207,0.000,0.75,0.000,0.364,0.387,0.6,0.5,0.273,0.294,0.000,0.571,1.000,0.182,0.556,0.000,0.833
0,177.0,3.0,1.0,0.000,0.000,0.5,0.167,1.0,0.286,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.6,0.5,0.000,0.333,0.000,0.000,1.000,0.000,0.556,1.000,0.833
0,177.0,4.0,1.000,0.25,0.000,0.5,0.000,1.0,1.000,0.333,0.000,0.000,1.000,0.200,0.500,0.286,0.000,0.5,0.273,0.000,0.667,0.571,1.0,0.000,0.556,0.5,0.000
0,177.0,5.0,1.0,0.333,0.000,1.000,0.000,1.0,0.000,0.250,0.250,0.000,0.75,1.000,0.250,0.364,0.6,1.000,0.273,0.500,0.000,0.571,1.0,0.182,0.000,0.000,0.833
0,177.0,6.0,1.0,0.25,0.000,0.000,0.167,1.0,0.286,0.286,0.000,0.2,0.75,0.238,0.364,0.333,0.6,0.5,0.273,0.294,0.000,0.571,1.0,0.000,0.556,0.5,0.833
0,177.0,0.0,1.000,0.000,0.32,0.1,0.000,0.000,0.000,0.500,0.125,0.231,0.000,0.333,0.000,0.000,0.750,0.2,0.200,0.167,0.400,1.000,0.0,1.000,0.000,0.000,0.667
0,177.0,1.0,1.000,1.000,0.500,0.500,1.000,0.200,0.278,0.350,0.393,0.200,0.286,0.438,0.250,0.214,0.250,0.286,0.222,0.313,0.348,0.667,0.0,0.000,0.417,0.375,0.500
0,177.0,2.0,1.000,0.4,1.000,0.1,0.429,0.000,0.233,0.286,0.379,0.231,0.417,1.000,0.273,1.000,0.28,0.2,0.222,0.500,0.341,0.647,0.0,0.25,0.474,0.429,0.667
0,177.0,3.0,0.000,0.000,0.000,0.333,1.000,0.000,0.000,0.000,0.500,0.000,1.000,0.000,0.333,0.167,0.000,0.000,0.222,0.000,1.000,0.647,0.0,0.25,1.000,1.000,0.667
0,177.0,4.0,0.500,0.000,0.375,0.000,0.000,0.667,0.273,0.222,0.400,0.250,1.000,0.667,0.800,0.286,0.167,0.000,0.333,0.500,0.333,0.800,0.0,0.000,0.600,1.000,0.667
0,177.0,5.0,0.6,1.000,0.000,0.000,0.429,0.313,0.000,0.250,0.444,0.000,0.417,0.500,0.000,0.000,0.000,0.2,0.222,0.667,0.300,0.667,0.000,1.000,0.474,1.000,1.000
0,177.0,6.0,0.667,0.500,0.500,0.000,0.429,0.313,1.000,0.250,0.667,0.500,0.417,0.667,0.000,0.200,0.500,0.2,0.000,0.000,0.000,0.000,0.0,0.25,0.474,0.000,0.667
0,177.0,0.0,1.0,0.8,0.2,0.000,0.5,0.333,0.5,0.313,0.500,0.000,0.286,0.500,0.286,0.25,0.25,0.000,0.000,0.286,0.375,0.429,1.0,0.000,0.625,0.6,0.0
0,177.0,1.0,1.000,1.000,1.000,1.000,1.000,0.500,0.200,0.333,0.000,0.333,0.667,0.429,0.250,0.267,0.400,0.000,0.000,0.300,0.333,0.333,1.000,0.500,0.833,0.667,0.000
0,177.0,2.0,1.0,0.8,0.2,0.111,1.000,0.333,0.5,0.500,0.125,0.4,0.286,0.357,0.000,0.500,0.25,0.0,1.000,0.000,0.375,0.429,1.0,0.5,0.625,0.6,0.0
0,177.0,3.0,1.0,1.000,0.000,0.000,0.5,0.000,1.000,0.200,0.125,0.4,0.000,0.500,0.286,0.000,0.000,0.000,0.000,0.286,0.000,0.429,1.0,0.5,0.625,0.6,0.0
0,177.0,4.0,1.0,1.000,0.167,0.111,0.000,0.333,0.500,0.333,0.200,1.000,0.000,0.000,1.000,0.400,0.000,0.000,1.000,0.333,0.500,1.000,1.000,0.5,0.625,0.6,0.0
0,177.0,5.0,1.0,0.8,0.000,0.000,0.5,0.333,0.5,0.313,0.000,0.4,0.000,0.000,0.286,0.000,0.500,0.0,0.000,0.286,0.500,0.000,1.0,1.000,0.000,0.6,0.0
0,177.0,6.0,1.0,0.000,0.000,0.000,0.000,0.333,0.667,0.313,0.000,0.4,0.286,0.000,0.000,0.000,0.000,0.0,0.3,0.286,1.000,1.000,1.0,0.5,0.000,0.500,0.0
1,188.0,0.0,0.500,0.111,0.556,1.000,1.0,0.333,0.000,0.500,0.667,0.0,0.333,0.000,1.000,0.250,0.500,1.000,0.333,0.667,0.333,0.500,0.0,0.333,0.167,1.000,1.000
1,188.0,1.0,1.000,0.500,1.000,1.000,1.0,0.429,0.273,0.286,0.333,0.000,0.444,0.250,0.500,0.353,0.000,0.500,0.286,0.250,0.500,1.000,0.000,0.333,0.286,0.250,0.667
1,188.0,2.0,0.000,0.000,0.556,0.857,1.0,0.500,0.500,0.48,0.333,0.0,0.000,0.000,0.355,0.000,0.167,0.500,0.3,0.407,0.5,0.5,0.0,0.333,0.167,0.5,0.857
1,188.0,3.0,0.000,0.000,0.556,1.000,1.0,1.000,0.375,1.000,0.000,0.0,1.000,0.500,0.000,0.000,0.167,0.000,0.500,0.500,1.000,0.5,0.0,0.333,0.000,0.000,0.857
1,188.0,4.0,0.200,0.250,0.500,1.000,1.0,0.167,0.375,1.000,0.000,0.0,0.167,0.250,0.273,0.667,0.167,0.000,0.250,0.500,0.500,0.000,0.0,0.333,0.000,1.000,0.857
1,188.0,5.0,0.500,0.000,0.000,0.857,1.000,0.250,0.200,0.600,0.333,0.0,0.333,0.600,0.500,0.000,0.000,0.000,0.333,0.500,0.5,0.5,0.0,0.333,0.167,0.000,0.857
1,188.0,6.0,0.25,0.000,0.500,0.000,1.0,0.000,0.000,0.48,1.000,0.0,0.000,0.000,0.000,0.344,0.167,0.333,0.000,0.407,0.000,0.5,0.0,0.333,0.000,1.000,0.857
1,188.0,0.0,0.444,0.267,0.429,0.6,0.0,0.500,0.000,0.346,0.000,1.000,0.211,1.000,0.435,0.000,0.25,0.000,0.000,0.467,0.500,0.000,0.34937500000000005,0.4,0.000,1.000,1.000
1,188.0,1.0,0.444,0.333,0.429,1.000,0.0,0.143,0.286,0.222,0.571,1.000,0.400,0.400,0.250,0.313,0.333,0.000,0.333,0.300,0.125,0.000,0.34937500000000005,0.333,0.500,0.500,0.000
1,188.0,2.0,0.444,0.267,0.429,0.6,0.0,0.000,0.000,1.000,0.000,0.8,0.211,0.308,1.000,0.333,0.25,0.0,0.316,1.000,0.000,1.000,0.34937500000000005,0.000,0.429,0.667,0.5
1,188.0,3.0,0.000,0.000,0.000,0.000,0.0,0.167,0.400,0.750,0.000,0.8,0.211,0.000,0.667,0.333,0.500,0.0,1.000,1.000,0.000,0.000,0.34937500000000005,0.4,1.000,0.667,0.5
1,188.0,4.0,0.250,0.250,1.000,0.6,0.000,0.625,0.143,0.167,1.000,0.000,0.000,0.000,0.444,0.500,0.000,0.0,0.200,1.000,0.176,0.000,0.34937500000000005,1.000,0.000,0.667,0.5
1,188.0,5.0,0.500,0.500,0.000,1.000,0.000,0.000,0.000,0.333,0.500,0.8,0.000,0.500,0.500,0.250,0.25,0.0,0.500,0.500,0.500,0.125,0.34937500000000005,0.4,0.429,0.667,0.5
1,188.0,6.0,1.000,0.000,0.429,0.000,0.0,0.000,1.000,0.500,0.316,0.8,0.000,0.308,0.435,0.333,0.25,0.0,0.316,0.467,0.176,0.125,0.34937500000000005,0.4,0.429,0.667,0.5
1,188.0,0.0,0.375,1.000,0.316,0.417,0.75,1.000,0.333,0.000,0.667,1.000,0.379,0.429,0.500,0.429,1.000,1.000,0.000,0.314,1.000,0.000,1.0,0.167,0.357,0.333,0.40420833333333334
1,188.0,1.0,0.800,0.500,0.500,1.000,1.000,0.333,0.217,0.476,0.300,0.500,0.308,0.421,0.500,0.313,0.462,0.333,0.286,0.261,0.200,0.333,1.0,0.000,0.333,0.000,0.40420833333333334
1,188.0,2.0,0.375,0.000,0.000,0.417,0.75,0.000,0.268,0.333,0.000,0.000,1.000,0.429,0.433,0.000,0.591,0.5,0.346,0.314,0.273,0.375,1.0,0.000,0.357,0.333,0.40420833333333334
