lh_or_rh,height,bc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,177.0,1.0,1.000,0.0,0.000,1.000,0.24786363636363634,0.167,0.000,0.000,0.000,1.000,0.154,0.200,0.600,0.500,0.0,0.24786363636363634,0.000,0.000,0.000,0.500,0.24786363636363634,0.0,0.0,1.000,0.0
1,177.0,2.0,0.286,0.000,0.000,1.0,0.24786363636363634,0.000,0.182,0.231,0.250,1.0,0.000,0.250,0.214,0.250,0.0,0.24786363636363634,0.250,0.333,0.000,0.5,0.24786363636363634,0.0,0.0,0.000,0.000
1,177.0,0.0,0.000,0.000,0.000,0.000,0.5,0.000,0.333,0.500,0.500,0.000,0.500,0.000,0.000,0.400,1.0,0.000,0.400,0.500,0.462,0.5,1.0,0.667,0.250,0.000,1.000
1,177.0,1.0,1.000,1.000,0.800,0.500,1.000,1.000,0.000,0.200,0.500,0.0,1.000,0.167,0.500,0.429,1.000,1.000,0.000,0.250,0.286,0.000,1.000,1.000,1.000,1.000,1.000
1,177.0,2.0,0.000,0.000,0.000,0.500,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.429,0.333,0.333,1.0,0.667,0.250,0.000,0.667,1.000,1.0,0.000,0.000,0.333,1.000
0,176.0,0.0,1.000,0.333,0.333,0.000,0.000,0.000,0.500,0.400,0.571,0.000,0.000,1.000,0.182,0.429,0.333,0.5,0.000,0.600,0.333,0.8,0.5,1.000,0.000,0.000,1.0
0,176.0,1.0,1.000,1.000,1.000,1.000,0.500,1.000,0.167,0.286,0.143,0.0,0.500,0.556,0.364,0.143,0.800,1.000,0.000,0.400,0.500,1.000,1.000,1.000,0.571,1.000,1.000
0,176.0,2.0,1.0,0.000,0.000,0.000,0.333,0.667,0.000,0.375,0.500,0.000,0.000,0.167,0.000,0.667,1.000,0.000,0.286,0.625,0.200,0.000,0.000,1.000,0.000,0.000,1.0
0,176.0,0.0,0.2706363636363636,0.000,0.500,0.250,0.5,0.2706363636363636,0.4,0.500,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.5,0.2706363636363636,0.000,0.000,0.000,0.0,0.0,0.0,0.0,1.0
0,176.0,1.0,0.2706363636363636,0.750,0.4,0.500,0.500,0.2706363636363636,0.500,0.333,0.000,0.500,0.000,0.000,0.333,0.333,0.500,0.500,0.2706363636363636,0.000,0.333,0.500,0.000,0.0,0.000,0.0,1.000
0,176.0,2.0,0.2706363636363636,0.6,0.333,0.000,0.5,0.2706363636363636,0.333,0.000,0.250,0.333,0.000,0.0,0.200,0.500,0.500,0.5,0.2706363636363636,0.000,0.667,0.333,0.0,0.000,0.000,0.000,1.0
0,176.0,0.0,1.000,0.000,0.000,0.000,0.5,0.000,0.667,0.167,0.143,0.286,0.000,0.250,0.000,0.200,0.000,1.000,0.000,0.400,0.500,0.143,1.0,0.000,0.000,1.0,0.5
0,176.0,1.0,1.000,0.500,0.667,1.000,1.000,0.667,0.000,0.250,0.444,0.333,1.000,0.286,0.250,0.556,0.250,0.500,0.000,0.111,0.273,0.000,1.0,1.000,0.000,1.000,1.000
0,176.0,2.0,1.0,0.000,0.000,0.333,0.000,1.000,0.000,0.222,0.222,0.000,1.000,0.200,0.000,0.500,0.250,0.667,0.250,0.167,0.500,0.125,1.000,0.5,0.000,1.0,0.000
0,176.0,0.0,1.000,0.000,0.063,0.167,0.000,0.667,0.000,0.167,0.111,0.500,0.333,0.200,0.250,0.238,0.333,0.333,0.000,0.231,0.429,0.000,0.000,0.000,0.143,0.250,0.909
0,176.0,1.0,1.000,0.818,0.556,0.800,0.333,0.750,0.200,0.190,0.368,0.000,1.000,0.333,0.524,0.158,0.571,1.000,0.308,0.333,0.429,0.455,0.333,0.800,0.765,0.556,0.889
0,176.0,2.0,1.0,0.000,0.000,0.000,0.111,0.500,0.286,0.370,0.250,0.200,0.500,0.182,0.250,0.313,0.000,0.333,0.200,0.526,0.300,0.333,1.000,0.000,0.250,0.000,1.000
0,176.0,0.0,0.500,0.000,0.200,0.000,0.333,0.500,0.000,0.273,0.250,0.667,0.000,0.308,0.500,0.280,0.571,0.75,0.125,0.333,0.200,0.000,0.000,0.625,0.000,0.000,0.000
0,176.0,1.0,1.000,0.875,0.714,0.875,1.000,1.000,0.143,0.222,0.368,0.571,0.833,0.385,0.182,0.345,1.000,0.667,0.000,0.316,0.400,0.846,1.000,0.625,0.833,0.857,1.000
0,176.0,2.0,0.833,0.000,0.333,0.000,0.500,0.500,0.333,0.250,0.250,0.000,0.333,0.538,0.250,0.214,0.143,1.000,0.125,0.222,0.462,0.000,1.000,0.625,0.000,0.000,1.000
0,176.0,0.0,1.000,0.400,0.000,0.000,1.000,0.000,0.200,0.545,0.308,0.250,0.000,0.200,0.333,0.450,0.364,0.000,0.000,0.300,0.000,0.667,0.5,0.000,0.500,0.250,0.75
0,176.0,1.0,1.000,1.000,1.000,0.667,0.750,0.800,0.667,0.467,0.385,0.714,0.500,0.375,0.455,0.188,0.333,0.333,0.500,0.316,0.500,0.556,1.000,0.667,0.857,0.000,1.000
0,176.0,2.0,0.000,0.000,0.000,0.167,0.500,0.571,0.333,0.235,0.200,0.125,0.4,0.294,0.500,0.208,0.250,0.000,0.364,0.357,0.333,0.400,0.000,1.000,0.000,0.000,0.000
0,176.0,0.0,1.0,1.000,0.000,0.500,0.500,0.75,0.333,0.250,0.125,0.500,0.000,0.500,0.400,0.500,0.000,0.000,0.250,0.800,1.000,0.000,0.4964545454545455,0.4964545454545455,0.000,0.4964545454545455,1.0
0,176.0,1.0,1.000,1.000,0.500,1.000,1.000,0.000,0.000,0.625,0.200,0.2,0.500,0.000,0.375,0.300,0.500,0.667,0.333,0.000,0.143,0.500,0.4964545454545455,0.4964545454545455,1.000,0.4964545454545455,1.000
0,176.0,2.0,1.0,1.0,0.000,0.667,0.500,1.000,0.833,0.300,0.200,0.000,0.500,0.500,0.375,0.375,0.600,0.4,0.333,0.500,0.333,0.333,0.4964545454545455,0.4964545454545455,0.000,0.4964545454545455,1.0
0,176.0,0.0,0.8,0.500,0.286,0.167,0.000,0.000,0.417,0.391,0.261,0.111,0.000,0.200,0.417,0.364,0.400,0.667,0.333,0.143,0.231,0.333,1.0,0.333,0.333,0.000,0.000
0,176.0,1.0,1.000,1.000,0.636,0.583,0.600,1.000,0.563,0.250,0.435,0.500,0.600,0.333,0.368,0.474,0.714,0.500,0.500,0.400,0.667,0.571,1.000,1.000,0.600,1.000,1.000
0,176.0,2.0,0.000,0.889,0.429,0.167,0.000,0.000,0.444,0.391,0.267,0.143,0.250,0.500,0.235,0.600,0.375,0.571,0.333,0.182,0.286,0.000,1.0,1.000,0.250,0.7,0.000
0,176.0,0.0,0.75,0.000,0.000,0.333,0.000,0.500,0.231,0.370,0.214,0.250,0.000,0.375,0.538,0.200,0.400,0.667,0.333,0.286,0.400,0.333,0.500,0.5,0.500,0.000,0.000
0,176.0,1.0,1.000,0.750,0.700,0.571,1.000,0.600,0.500,0.593,0.105,0.571,0.750,0.333,0.294,0.353,1.000,0.714,0.600,0.333,0.500,1.000,1.000,0.667,0.857,1.000,0.875
0,176.0,2.0,0.000,0.000,0.000,0.000,0.000,0.571,0.313,0.382,0.346,0.250,0.500,0.333,0.400,0.343,0.000,0.667,0.125,0.368,0.267,0.000,1.000,0.000,0.000,1.000,0.500
0,176.0,0.0,0.917,0.667,0.000,0.000,0.000,0.5,0.182,0.211,0.125,1.000,1.0,0.400,0.286,0.292,0.000,0.667,0.375,0.125,0.000,0.000,1.000,0.8,0.667,0.000,0.333
0,176.0,1.0,1.000,0.667,1.000,1.000,1.000,1.000,0.000,0.667,0.375,0.500,1.000,0.364,0.375,0.500,1.000,1.000,0.444,0.385,0.333,0.667,0.000,1.000,0.750,1.000,0.500
0,176.0,2.0,0.000,0.667,0.333,0.000,0.000,0.000,0.143,0.227,0.231,0.250,1.0,0.500,0.235,0.308,1.000,0.500,0.333,0.400,0.364,0.000,0.333,0.000,0.500,0.000,0.000
0,176.0,0.0,1.000,0.000,0.400,0.143,0.000,0.000,0.111,0.438,0.273,0.000,0.000,0.000,0.176,0.429,0.500,1.0,0.222,0.417,0.467,0.600,1.000,0.000,0.167,0.400,0.818
0,176.0,1.0,1.000,0.333,0.667,0.714,1.000,0.857,0.400,0.350,0.125,0.667,0.800,0.231,0.368,0.370,0.500,1.000,0.412,0.333,0.588,0.800,1.000,1.000,0.750,1.000,0.818
0,176.0,2.0,1.0,1.000,0.400,0.286,0.000,1.000,0.286,0.389,0.500,0.667,0.000,0.500,0.304,0.414,0.375,1.000,0.667,0.450,0.400,0.667,1.000,0.000,0.429,0.400,0.818
1,188.0,0.0,0.000,0.0,0.000,0.75,0.31426315789473686,0.31426315789473686,0.000,0.000,0.250,0.000,0.000,0.0,0.750,1.000,0.4,0.31426315789473686,0.0,0.333,0.000,1.0,0.31426315789473686,0.31426315789473686,0.000,1.0,0.31426315789473686
1,188.0,1.0,1.000,0.0,0.0,1.000,0.31426315789473686,0.31426315789473686,0.500,0.500,0.000,0.0,0.0,0.0,0.500,0.000,0.500,0.31426315789473686,0.0,0.000,0.0,1.000,0.31426315789473686,0.31426315789473686,1.000,1.000,0.31426315789473686
1,188.0,2.0,0.333,0.000,0.000,0.500,0.31426315789473686,0.31426315789473686,1.000,0.250,0.167,0.000,0.000,0.000,0.500,0.000,0.333,0.31426315789473686,0.000,0.25,0.0,1.0,0.31426315789473686,0.31426315789473686,0.5,1.0,0.31426315789473686
1,188.0,0.0,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.667,0.39809523809523806,0.500,0.000,0.000,0.333,0.000,0.39809523809523806,0.000,0.0,0.500,1.0,1.0,0.39809523809523806,1.0,0.39809523809523806,1.0
1,188.0,1.0,0.0,1.000,1.000,0.000,1.000,0.667,0.500,0.000,0.000,0.39809523809523806,0.5,0.333,0.0,0.000,0.000,0.39809523809523806,0.0,0.0,0.333,1.000,1.000,0.39809523809523806,1.000,0.39809523809523806,1.000
1,188.0,2.0,0.000,0.333,0.000,0.000,0.000,0.750,0.250,0.800,1.000,0.39809523809523806,0.5,0.000,0.000,0.000,0.000,0.39809523809523806,0.000,0.000,0.000,1.0,1.0,0.39809523809523806,1.0,0.39809523809523806,1.0
1,188.0,0.0,0.000,0.375,0.250,0.500,0.000,0.500,0.250,0.200,0.000,0.000,0.333,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,1.0,0.000,0.000,1.0
1,188.0,1.0,0.833,0.667,0.500,0.222,1.000,0.800,0.000,0.500,0.429,0.000,0.500,0.250,0.167,0.000,1.000,0.0,0.500,0.250,0.000,0.667,1.000,1.000,0.667,1.000,1.000
1,188.0,2.0,0.000,0.200,0.167,0.000,1.000,0.000,0.143,0.714,0.500,0.000,0.500,0.600,0.417,0.600,0.667,0.0,0.000,0.000,0.000,0.667,0.5,1.0,0.000,0.667,1.000
1,188.0,0.0,0.000,0.0,0.0,0.000,0.000,0.000,0.333,0.2938421052631579,1.0,0.2938421052631579,0.000,0.5,0.667,0.000,0.5,0.0,0.250,0.0,0.000,0.2938421052631579,0.2938421052631579,0.2938421052631579,0.0,0.2938421052631579,0.5
1,188.0,1.0,0.0,0.0,0.000,0.5,0.5,0.0,1.000,0.2938421052631579,1.000,0.2938421052631579,1.000,1.000,0.667,0.333,0.500,0.0,1.000,0.0,0.0,0.2938421052631579,0.2938421052631579,0.2938421052631579,0.000,0.2938421052631579,1.000
1,188.0,2.0,0.000,0.000,0.0,1.000,1.000,0.000,0.000,0.2938421052631579,1.0,0.2938421052631579,0.5,0.000,0.667,0.333,0.5,0.000,0.000,0.000,0.000,0.2938421052631579,0.2938421052631579,0.2938421052631579,0.0,0.2938421052631579,0.000
1,180.0,0.0,0.4128823529411765,0.4128823529411765,0.4128823529411765,0.0,1.0,0.000,0.000,1.000,1.000,0.4128823529411765,0.000,0.0,0.333,0.000,0.000,1.0,0.000,0.4128823529411765,0.000,0.4128823529411765,0.000,1.0,1.0,0.4128823529411765,0.4128823529411765
1,180.0,1.0,0.4128823529411765,0.4128823529411765,0.4128823529411765,0.0,1.000,0.0,0.0,0.000,1.0,0.4128823529411765,0.0,0.000,0.000,0.000,0.0,1.000,0.500,0.4128823529411765,0.0,0.4128823529411765,1.000,1.000,1.0,0.4128823529411765,0.4128823529411765
1,180.0,2.0,0.4128823529411765,0.4128823529411765,0.4128823529411765,0.000,1.0,0.0,0.000,0.5,1.0,0.4128823529411765,0.000,0.000,0.667,0.400,0.0,1.0,0.500,0.4128823529411765,0.0,0.4128823529411765,0.5,1.0,1.000,0.4128823529411765,0.4128823529411765
1,180.0,0.0,0.000,0.000,0.333,0.000,0.75,0.200,0.000,0.200,0.333,1.000,0.000,0.000,0.250,0.000,0.5,0.000,0.500,0.000,0.000,1.000,0.000,0.000,0.000,1.0,1.0
1,180.0,1.0,1.000,1.000,0.500,0.500,1.000,0.667,0.200,0.125,0.000,0.000,1.000,0.000,1.000,0.250,1.000,0.0,0.500,0.600,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1,180.0,2.0,0.75,0.000,0.500,0.333,0.000,0.375,0.000,0.462,0.000,0.000,1.000,0.500,0.000,0.000,0.000,0.000,0.500,0.5,0.000,1.0,0.5,0.500,0.5,1.0,1.0
1,180.0,0.0,0.000,0.273,0.000,0.000,0.000,0.000,0.111,0.600,0.167,0.000,0.667,0.400,0.250,0.000,0.23299999999999998,0.0,0.500,0.250,0.000,0.0,0.000,0.500,0.0,0.0,0.5
1,180.0,1.0,1.000,1.000,0.500,0.000,0.0,0.500,0.000,0.250,0.000,0.0,1.000,0.333,1.000,0.000,0.23299999999999998,0.0,0.667,0.200,0.500,0.0,0.0,1.000,0.000,0.000,0.500
1,180.0,2.0,0.000,0.000,0.000,0.000,0.0,0.000,0.750,0.556,0.250,0.0,0.000,0.000,0.000,0.667,0.23299999999999998,0.000,1.000,0.000,0.200,0.000,0.0,0.75,0.000,0.000,0.5
1,180.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.333,0.0,1.000,0.000,0.333,0.500,0.000,0.22877272727272724,0.000,0.000,0.000,0.0,0.22877272727272724,0.500,0.5,0.000,0.5,0.22877272727272724
1,180.0,1.0,0.0,0.0,1.000,0.0,0.0,0.0,0.167,0.429,0.0,1.0,0.0,0.2,0.000,0.5,0.22877272727272724,0.0,0.500,0.000,0.000,0.22877272727272724,0.5,0.500,0.0,1.000,0.22877272727272724
1,180.0,2.0,0.000,0.000,0.333,0.0,0.0,0.000,0.000,0.500,0.000,1.0,0.000,0.000,1.000,1.000,0.22877272727272724,0.0,0.500,0.000,0.0,0.22877272727272724,0.5,0.5,0.0,0.000,0.22877272727272724
0,176.0,0.0,0.236125,0.5,0.000,0.236125,0.236125,0.236125,0.0,0.000,0.0,0.236125,1.000,0.5,0.500,0.0,0.0,0.236125,0.667,0.000,0.0,0.236125,0.236125,0.000,0.0,0.000,0.236125
0,176.0,1.0,0.236125,1.000,0.0,0.236125,0.236125,0.236125,0.0,0.400,0.0,0.236125,0.500,0.500,0.000,0.000,0.0,0.236125,0.500,0.500,0.0,0.236125,0.236125,1.000,0.000,0.5,0.236125
0,176.0,2.0,0.236125,0.000,0.0,0.236125,0.236125,0.236125,0.000,0.286,0.000,0.236125,0.667,0.5,0.2,0.0,0.000,0.236125,1.000,0.000,0.000,0.236125,0.236125,0.000,0.0,1.000,0.236125
0,176.0,0.0,1.0,0.000,0.000,0.000,0.000,1.000,0.333,0.250,0.000,0.500,1.000,0.333,0.600,1.000,0.000,0.0,1.000,0.333,0.000,0.5,0.000,0.000,0.0,0.000,0.000
0,176.0,1.0,1.000,0.0,0.500,1.000,0.0,1.0,0.500,0.000,0.333,1.000,0.5,0.000,0.600,0.500,1.000,0.000,0.667,0.000,0.600,0.667,0.0,0.000,0.000,0.0,0.0
0,176.0,2.0,1.0,0.000,0.500,0.25,0.0,1.0,0.250,0.167,0.500,0.000,0.000,0.400,0.400,0.200,0.500,0.0,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.0,0.0
1,175.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.333,0.000,0.250,0.667,0.000,0.000,1.0,0.22039130434782608,0.000,0.333,0.000,0.000,0.000,0.22039130434782608,0.5,0.0,0.000
1,175.0,1.0,0.0,0.0,0.0,0.000,0.0,0.167,0.500,0.000,0.4,0.0,0.2,0.000,0.400,1.000,1.000,0.22039130434782608,1.000,0.400,0.000,0.0,1.000,0.22039130434782608,1.000,0.000,0.667
1,175.0,2.0,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.000,0.500,0.000,0.000,0.222,0.333,0.250,1.0,0.22039130434782608,0.000,0.000,0.000,0.0,0.333,0.22039130434782608,0.000,0.0,1.000
1,175.0,0.0,0.167,0.000,0.000,0.000,0.3569166666666667,0.000,0.000,0.167,0.667,0.000,0.333,0.400,0.250,0.200,1.0,0.500,0.375,0.000,0.500,0.333,1.0,0.000,0.000,0.0,1.0
1,175.0,1.0,1.000,0.000,0.000,0.000,0.3569166666666667,0.0,0.500,0.500,0.000,1.000,0.000,0.250,0.000,0.500,1.000,0.500,0.400,0.400,0.250,0.000,1.000,1.000,0.143,0.000,1.000
1,175.0,2.0,0.5,0.000,1.000,0.0,0.3569166666666667,0.000,0.800,0.143,0.667,0.333,0.333,0.125,0.000,0.500,1.000,0.5,0.333,0.250,0.400,0.500,1.0,0.500,0.333,0.000,1.0
1,175.0,0.0,0.000,0.000,0.000,0.000,1.0,0.000,0.000,0.167,0.333,1.0,0.333,0.333,0.800,0.000,1.000,0.000,0.5,0.000,0.000,0.3106956521739131,0.3106956521739131,0.000,0.500,0.0,0.000
1,175.0,1.0,0.500,0.0,0.500,1.000,1.000,0.0,0.333,0.200,0.4,1.000,1.000,0.286,0.000,0.333,1.000,1.000,1.000,0.000,0.000,0.3106956521739131,0.3106956521739131,0.0,1.000,0.0,1.000
1,175.0,2.0,0.25,0.000,0.000,0.000,1.0,0.0,0.000,0.250,0.500,1.0,0.000,0.250,0.333,0.333,0.500,0.000,0.000,0.000,0.500,0.3106956521739131,0.3106956521739131,0.0,0.000,0.000,0.000
1,175.0,0.0,0.000,0.000,0.333,0.000,0.2538888888888889,0.000,0.500,1.000,0.000,0.2538888888888889,0.000,1.000,1.000,0.75,0.2538888888888889,0.000,1.000,0.5,0.25,0.2538888888888889,0.2538888888888889,0.2538888888888889,0.000,0.000,0.2538888888888889
1,175.0,1.0,1.000,0.0,0.500,0.0,0.2538888888888889,0.000,0.000,0.250,0.0,0.2538888888888889,0.0,0.500,0.000,0.667,0.2538888888888889,1.000,0.000,0.5,0.25,0.2538888888888889,0.2538888888888889,0.2538888888888889,0.0,0.0,0.2538888888888889
1,175.0,2.0,0.5,0.000,0.000,0.0,0.2538888888888889,0.0,0.000,0.500,0.0,0.2538888888888889,0.0,0.250,0.400,1.000,0.2538888888888889,0.25,0.500,0.500,0.250,0.2538888888888889,0.2538888888888889,0.2538888888888889,0.0,0.0,0.2538888888888889
1,179.0,0.0,0.24444444444444446,0.000,0.000,0.0,1.0,0.000,0.000,0.333,0.000,0.24444444444444446,0.000,1.000,0.500,1.000,0.24444444444444446,0.000,0.000,0.000,0.24444444444444446,0.24444444444444446,0.24444444444444446,0.0,0.24444444444444446,0.000,1.000
1,179.0,1.0,0.24444444444444446,0.0,0.000,0.000,1.000,0.0,0.000,0.000,1.000,0.24444444444444446,0.000,0.000,0.500,0.000,0.24444444444444446,0.0,0.0,0.000,0.24444444444444446,0.24444444444444446,0.24444444444444446,0.0,0.24444444444444446,0.0,1.0
1,179.0,2.0,0.24444444444444446,0.000,0.0,0.0,1.0,0.0,0.000,0.25,0.5,0.24444444444444446,0.000,0.000,0.000,1.000,0.24444444444444446,0.0,0.0,1.000,0.24444444444444446,0.24444444444444446,0.24444444444444446,0.000,0.24444444444444446,0.0,1.000
1,179.0,0.0,0.000,0.500,0.000,0.5,0.41690476190476194,0.000,0.333,0.000,0.000,0.41690476190476194,0.000,0.167,0.500,0.250,0.000,0.000,0.111,0.500,0.000,1.0,1.0,1.0,1.000,0.41690476190476194,0.41690476190476194
1,179.0,1.0,1.000,0.667,0.250,1.000,0.41690476190476194,0.500,0.250,0.250,0.333,0.41690476190476194,0.333,0.600,0.200,0.333,1.000,0.0,0.000,0.333,0.000,1.0,1.000,1.000,1.000,0.41690476190476194,0.41690476190476194
1,179.0,2.0,0.000,0.000,0.1,0.000,0.41690476190476194,0.500,0.000,0.000,0.250,0.41690476190476194,1.000,0.333,0.200,0.000,0.667,0.0,0.333,0.571,0.333,1.000,1.0,1.0,0.000,0.41690476190476194,0.41690476190476194
1,179.0,0.0,0.000,0.000,0.000,0.000,1.0,0.500,0.667,0.750,0.500,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.500,0.5,0.43566666666666665,1.0,0.000,0.75,1.0,1.0
1,179.0,1.0,1.000,1.000,0.000,0.000,1.0,0.500,1.000,0.500,0.000,0.0,0.667,0.250,0.600,0.000,1.000,0.0,0.000,0.000,0.667,0.43566666666666665,1.000,0.0,0.750,1.000,1.000
1,179.0,2.0,0.6,0.5,0.000,0.0,1.000,0.000,0.333,0.250,0.500,0.0,0.4,1.000,0.500,0.000,0.000,0.0,0.000,0.500,0.333,0.43566666666666665,1.0,0.0,0.75,1.0,1.0
1,179.0,0.0,0.4222,0.4222,0.000,0.4222,0.4222,0.4222,1.0,1.0,0.000,0.0,0.0,0.0,0.333,0.000,1.000,0.000,0.4222,0.0,0.000,0.4222,0.4222,1.0,1.0,0.4222,0.4222
1,179.0,1.0,0.4222,0.4222,0.0,0.4222,0.4222,0.4222,1.0,1.000,1.000,0.0,0.0,0.000,0.000,0.5,1.0,0.0,0.4222,0.0,0.0,0.4222,0.4222,1.000,1.000,0.4222,0.4222
1,179.0,2.0,0.4222,0.4222,0.000,0.4222,0.4222,0.4222,1.000,1.0,0.5,0.000,0.000,0.0,0.500,1.000,1.0,0.0,0.4222,0.000,0.0,0.4222,0.4222,1.0,1.0,0.4222,0.4222
1,179.0,0.0,0.37378571428571433,0.37378571428571433,1.0,0.37378571428571433,0.37378571428571433,0.000,0.333,0.5,1.000,0.37378571428571433,0.0,0.0,0.000,0.000,0.37378571428571433,1.0,0.333,0.000,0.37378571428571433,0.37378571428571433,0.37378571428571433,0.37378571428571433,0.0,1.0,0.37378571428571433
1,179.0,1.0,0.37378571428571433,0.37378571428571433,1.000,0.37378571428571433,0.37378571428571433,0.0,1.000,0.500,0.4,0.37378571428571433,0.0,0.000,1.000,0.0,0.37378571428571433,1.000,0.333,0.000,0.37378571428571433,0.37378571428571433,0.37378571428571433,0.37378571428571433,0.0,1.000,0.37378571428571433
1,179.0,2.0,0.37378571428571433,0.37378571428571433,1.0,0.37378571428571433,0.37378571428571433,0.0,1.000,0.5,0.250,0.37378571428571433,0.000,0.000,0.5,0.000,0.37378571428571433,1.0,0.333,0.0,0.37378571428571433,0.37378571428571433,0.37378571428571433,0.37378571428571433,0.000,1.0,0.37378571428571433
1,179.0,0.0,0.5,0.000,0.250,0.000,0.0,0.000,0.25,0.000,0.000,0.000,0.250,0.000,0.167,0.000,0.3045652173913043,0.0,0.500,1.000,0.000,0.0,1.0,1.000,0.75,1.0,0.3045652173913043
1,179.0,1.0,0.500,0.0,0.25,0.0,0.0,0.000,0.000,0.500,0.500,0.0,1.000,0.000,0.000,0.000,0.3045652173913043,0.000,0.500,0.333,0.333,0.0,1.000,1.000,1.000,1.000,0.3045652173913043
1,179.0,2.0,0.5,0.0,0.25,0.000,0.000,0.0,0.500,0.500,0.667,0.0,0.4,0.000,0.333,0.000,0.3045652173913043,0.0,0.000,0.5,0.000,0.000,1.0,1.0,0.000,1.0,0.3045652173913043
0,183.0,0.0,1.000,0.167,0.111,0.083,0.143,0.333,0.000,0.700,0.154,0.000,0.6,0.333,0.250,0.333,0.000,0.000,0.000,0.214,0.091,0.000,0.500,0.000,0.250,0.000,0.81
0,183.0,1.0,1.000,0.500,0.545,0.444,0.857,1.000,0.500,0.500,0.231,0.800,1.000,0.500,0.722,0.467,0.625,1.000,0.286,0.286,0.269,0.875,1.000,0.667,0.429,0.615,0.842
0,183.0,2.0,0.000,0.500,0.167,0.200,0.000,1.000,0.333,0.263,0.526,0.667,0.000,0.455,0.333,0.375,0.000,0.667,0.286,0.273,0.417,0.800,0.000,0.000,0.500,0.000,0.500
0,183.0,0.0,0.000,0.000,0.000,0.143,0.167,1.000,0.429,0.500,0.118,0.600,0.333,0.250,0.167,0.444,0.250,1.000,0.500,0.667,0.636,0.000,1.0,0.000,0.000,0.286,0.000
0,183.0,1.0,1.000,0.857,0.500,0.714,0.727,1.000,0.231,0.550,0.417,0.800,1.000,0.364,0.143,0.375,0.813,0.500,0.286,0.273,0.308,0.700,1.000,0.750,1.000,0.600,1.000
0,183.0,2.0,0.75,0.571,0.167,0.200,0.000,1.000,0.800,0.526,0.500,0.500,0.667,0.300,0.400,0.615,0.333,1.000,0.500,0.385,0.654,0.000,1.000,0.000,0.000,0.000,0.000
0,183.0,0.0,0.000,0.000,0.000,0.167,0.000,0.000,0.167,0.273,0.375,0.250,0.200,0.444,0.800,0.368,0.300,0.500,0.500,0.429,0.286,0.000,0.000,0.000,0.000,0.333,0.000
0,183.0,1.0,1.000,0.625,0.800,0.600,0.833,0.667,0.800,0.273,0.375,0.600,0.600,0.167,0.450,0.474,0.778,1.000,0.750,0.250,0.500,0.909,0.0,0.500,0.500,0.750,0.900
0,183.0,2.0,0.000,0.000,0.000,0.400,0.000,0.500,0.154,0.571,0.357,0.100,0.250,0.529,0.357,0.375,0.250,0.500,0.000,0.500,0.571,0.000,0.0,0.2,0.250,0.000,0.75
1,184.0,0.0,0.000,0.0,1.000,0.25976470588235295,0.25976470588235295,0.667,0.000,0.25,0.0,0.0,0.000,0.000,1.000,1.000,0.25976470588235295,0.000,0.000,0.500,0.000,0.25976470588235295,0.25976470588235295,0.000,0.25976470588235295,0.25976470588235295,0.25976470588235295
1,184.0,1.0,0.333,0.000,1.000,0.25976470588235295,0.25976470588235295,0.500,0.000,0.25,0.0,0.000,0.0,0.0,0.000,0.000,0.25976470588235295,0.5,0.0,0.000,0.500,0.25976470588235295,0.25976470588235295,0.0,0.25976470588235295,0.25976470588235295,0.25976470588235295
1,184.0,2.0,1.000,0.000,1.0,0.25976470588235295,0.25976470588235295,1.000,0.000,0.250,0.000,0.000,0.0,0.0,0.5,0.5,0.25976470588235295,1.000,0.0,0.333,0.333,0.25976470588235295,0.25976470588235295,0.0,0.25976470588235295,0.25976470588235295,0.25976470588235295
1,184.0,0.0,0.3758235294117647,0.3758235294117647,1.000,0.3758235294117647,0.3758235294117647,0.000,0.333,0.500,0.333,0.000,1.000,1.000,0.000,0.000,0.333,0.000,1.000,0.000,0.3758235294117647,1.000,0.3758235294117647,0.000,0.3758235294117647,1.0,0.3758235294117647
1,184.0,1.0,0.3758235294117647,0.3758235294117647,0.000,0.3758235294117647,0.3758235294117647,0.167,0.556,0.333,1.000,0.0,0.000,1.000,0.000,0.0,0.000,0.0,1.0,0.0,0.3758235294117647,1.0,0.3758235294117647,1.000,0.3758235294117647,1.000,0.3758235294117647
1,184.0,2.0,0.3758235294117647,0.3758235294117647,0.000,0.3758235294117647,0.3758235294117647,0.333,0.667,0.250,0.5,0.0,0.000,0.000,0.000,0.0,0.500,0.0,1.0,0.0,0.3758235294117647,1.0,0.3758235294117647,0.5,0.3758235294117647,1.0,0.3758235294117647
