lh_or_rh,height,runner,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,171.0,0.0,1.000,0.37776190476190474,1.000,0.667,0.37776190476190474,0.333,0.000,0.200,0.000,1.000,0.500,0.667,0.000,0.000,0.000,0.37776190476190474,0.333,0.500,0.333,1.000,0.37776190476190474,0.000,0.0,0.333,1.000
0,171.0,1.0,1.0,0.37776190476190474,0.000,0.667,0.37776190476190474,0.333,0.000,0.667,0.250,1.0,0.000,0.000,0.000,0.800,0.000,0.37776190476190474,0.000,0.000,0.000,0.000,0.37776190476190474,0.000,0.000,1.000,1.0
2,190.0,0.0,0.500,1.000,0.000,0.250,0.000,0.167,0.000,0.333,0.286,1.000,0.333,0.500,0.400,0.667,0.167,0.4366666666666667,0.000,0.250,0.500,0.000,1.000,0.500,1.0,1.000,1.000
2,190.0,1.0,1.000,0.333,0.571,0.000,0.000,1.000,0.250,0.333,0.286,0.333,0.444,0.500,0.077,0.714,0.500,0.4366666666666667,0.000,0.500,1.000,0.000,0.000,0.5,1.000,1.0,1.000
0,181.0,0.0,0.500,0.667,0.571,0.000,0.333,0.000,0.667,0.313,0.200,0.250,0.000,0.400,0.182,0.214,0.429,0.333,0.250,0.429,0.111,1.000,0.333,0.500,0.300,0.000,1.000
0,181.0,1.0,0.5,0.500,0.500,0.000,1.000,0.800,0.400,0.533,0.500,0.333,0.400,0.375,0.375,0.700,0.500,0.000,0.400,0.182,0.364,0.500,0.000,0.5,0.000,0.000,0.000
0,181.0,0.0,0.2727272727272727,0.2727272727272727,1.0,0.2727272727272727,1.0,1.0,0.000,0.000,0.000,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.000,0.000,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.000,0.2727272727272727,0.2727272727272727
0,181.0,1.0,0.2727272727272727,0.2727272727272727,1.000,0.2727272727272727,1.000,1.000,0.000,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.000,0.000,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727
0,189.0,0.0,1.000,0.000,0.000,0.333,1.0,0.000,0.5,0.000,0.500,0.000,1.0,0.571,1.000,0.333,0.000,1.000,1.000,0.500,0.500,0.000,1.0,1.000,0.000,0.000,0.000
0,189.0,1.0,0.000,1.000,0.600,0.000,1.000,0.0,0.500,0.600,0.143,0.333,1.000,0.500,0.000,0.333,0.0,1.000,0.000,1.000,0.167,0.0,1.000,1.000,0.333,0.000,0.0
1,182.0,0.0,0.250,0.0,0.333,0.25,1.0,0.000,0.143,0.200,0.333,0.000,0.600,0.167,0.333,0.000,0.000,0.667,0.000,0.400,0.000,0.354875,0.5,1.000,0.000,0.000,0.500
1,182.0,1.0,0.000,0.000,0.667,0.250,1.000,0.667,0.167,0.600,0.333,0.0,0.000,0.250,0.000,0.200,1.000,0.333,0.000,0.250,0.0,0.354875,0.500,1.000,0.667,1.000,0.5
1,182.0,0.0,0.3326666666666667,0.333,0.000,0.333,1.000,0.000,0.250,0.000,0.0,0.000,0.000,0.0,0.250,0.000,1.000,0.500,0.000,0.500,0.000,0.3326666666666667,1.000,0.3326666666666667,0.0,1.0,0.3326666666666667
1,182.0,1.0,0.3326666666666667,0.000,0.000,0.333,1.0,0.250,0.000,0.500,0.000,0.0,0.000,0.000,0.500,0.500,1.0,0.000,1.000,0.333,0.0,0.3326666666666667,1.000,0.3326666666666667,0.000,1.000,0.3326666666666667
1,182.0,0.0,0.167,0.000,0.000,0.667,0.667,0.143,0.333,0.333,0.500,1.000,0.250,0.333,0.444,0.200,1.000,0.000,0.500,0.357,0.000,0.500,1.000,0.333,0.000,0.000,0.750
1,182.0,1.0,0.200,0.286,0.667,0.000,0.667,0.077,0.143,0.100,0.000,0.500,0.667,0.273,0.000,0.250,1.000,0.0,0.000,0.250,0.250,0.500,1.000,0.333,0.000,1.000,1.000
1,182.0,0.0,0.200,0.308,0.000,0.500,0.667,0.600,0.059,0.143,0.200,0.500,0.600,0.286,0.091,0.167,0.667,0.000,0.000,0.333,0.222,0.600,0.000,0.500,0.600,0.250,0.667
1,182.0,1.0,0.000,0.143,0.250,1.000,1.000,0.143,0.250,0.545,0.500,0.000,0.400,0.154,0.250,0.556,0.500,1.000,0.000,0.300,0.000,0.875,0.0,0.667,0.500,0.400,1.000
1,182.0,0.0,0.500,0.200,0.300,0.167,1.000,0.500,0.118,0.455,0.300,0.500,0.417,0.333,0.391,0.056,0.500,0.500,0.067,0.200,0.167,0.500,1.000,0.800,0.200,0.273,0.500
1,182.0,1.0,1.000,0.167,0.000,0.500,0.500,0.250,0.000,0.200,0.286,0.000,0.111,0.350,0.429,0.154,0.556,0.000,0.429,0.643,0.222,0.500,1.0,0.250,0.571,0.273,0.000
1,182.0,0.0,0.000,0.500,0.000,0.000,0.15516666666666667,0.0,0.250,0.333,0.500,0.15516666666666667,0.000,0.000,0.000,0.000,0.15516666666666667,0.15516666666666667,0.000,0.000,0.500,0.15516666666666667,0.000,1.000,0.000,0.15516666666666667,0.15516666666666667
1,182.0,1.0,0.0,0.333,0.0,0.000,0.15516666666666667,0.000,0.000,0.333,0.000,0.15516666666666667,0.000,0.000,0.000,0.000,0.15516666666666667,0.15516666666666667,0.000,0.000,1.000,0.15516666666666667,0.0,1.0,0.000,0.15516666666666667,0.15516666666666667
1,182.0,0.0,1.000,0.000,1.000,1.000,0.0,0.250,0.286,0.250,0.667,0.000,0.46831818181818186,0.333,0.500,0.250,0.0,0.000,0.333,1.000,0.250,0.000,1.000,0.46831818181818186,0.000,1.0,0.46831818181818186
1,182.0,1.0,1.0,0.0,1.000,1.0,0.000,0.250,0.800,0.333,1.000,1.000,0.46831818181818186,0.667,1.000,0.000,0.000,0.0,0.500,0.333,0.25,0.0,1.0,0.46831818181818186,1.000,1.000,0.46831818181818186
1,181.0,0.0,0.000,0.000,0.000,0.000,0.000,1.000,0.286,0.143,0.000,0.0,0.000,0.500,0.250,0.167,0.000,0.14545454545454548,0.333,0.000,0.500,0.000,0.14545454545454548,0.000,0.000,0.0,0.14545454545454548
1,181.0,1.0,0.000,0.0,0.0,0.0,0.0,0.000,0.500,0.000,0.500,0.000,1.000,0.500,0.000,0.000,0.000,0.14545454545454548,1.000,0.000,0.000,0.000,0.14545454545454548,0.333,0.0,0.000,0.14545454545454548
2,185.0,0.0,0.556,0.385,0.333,0.286,0.545,0.500,0.385,0.304,0.400,0.000,0.000,0.200,0.368,0.308,0.750,0.500,0.056,0.154,0.154,0.833,0.750,0.714,0.000,0.200,1.000
2,185.0,1.0,0.667,0.429,0.222,0.667,0.667,0.500,0.600,0.259,0.278,0.400,0.667,0.273,0.455,0.375,0.500,0.000,0.250,0.600,0.167,0.333,1.000,0.333,0.750,1.000,0.750
2,185.0,0.0,0.400,0.375,0.176,0.000,0.500,0.727,0.240,0.208,0.333,0.500,0.600,0.238,0.304,0.182,0.400,1.000,0.077,0.200,0.000,0.800,1.000,0.333,0.714,0.667,0.667
2,185.0,1.0,0.750,0.400,0.200,0.235,0.444,1.000,0.385,0.273,0.300,0.333,0.400,0.133,0.368,0.278,0.250,0.125,0.100,0.286,0.222,0.333,0.667,0.000,0.667,0.000,0.667
2,185.0,0.0,0.500,0.250,0.083,0.250,0.500,0.667,0.200,0.400,0.111,0.500,0.167,0.167,0.294,0.385,0.000,0.000,0.000,0.375,0.250,0.400,1.0,1.000,0.571,0.333,1.000
2,185.0,1.0,0.500,0.200,0.333,0.200,0.333,0.667,0.286,0.417,0.500,0.333,0.000,0.111,0.333,0.300,0.800,1.000,0.333,0.000,0.222,0.600,1.000,0.500,0.571,1.000,0.000
2,185.0,0.0,0.000,0.200,0.250,0.167,0.000,1.000,0.250,0.000,0.250,0.000,0.667,0.375,0.750,0.250,0.000,1.0,0.500,0.429,0.200,0.333,1.000,0.667,0.600,0.000,0.500
2,185.0,1.0,1.000,0.667,0.000,0.000,0.500,0.000,0.000,0.273,0.500,0.400,0.000,0.375,0.286,0.200,1.000,1.000,0.333,0.333,0.000,1.000,1.0,0.667,0.333,0.0,0.000
1,183.0,0.0,0.353,0.091,0.400,0.000,0.000,0.375,0.424,0.393,0.333,0.250,0.462,0.357,0.417,0.190,0.143,0.429,0.000,0.385,0.231,0.300,0.500,0.500,0.400,0.333,0.667
1,183.0,1.0,0.500,0.200,0.308,0.167,0.667,0.278,0.448,0.316,0.333,0.250,0.389,0.318,0.313,0.286,0.400,0.400,0.250,0.250,0.444,0.333,1.000,0.250,0.333,0.500,0.667
1,183.0,0.0,0.333,0.167,0.500,0.200,0.667,0.100,0.231,0.333,0.167,0.000,0.231,0.467,0.400,0.357,1.000,0.000,0.333,0.200,0.400,0.857,1.000,0.667,0.667,0.600,1.000
1,183.0,1.0,0.545,0.059,0.385,0.286,0.667,0.316,0.348,0.639,0.421,0.556,0.375,0.348,0.429,0.320,0.273,0.556,0.500,0.231,0.429,1.000,1.000,1.000,0.714,0.200,1.000
0,187.0,0.0,0.32135714285714284,0.000,0.32135714285714284,0.32135714285714284,0.333,0.32135714285714284,0.32135714285714284,0.5,0.000,0.000,0.32135714285714284,0.000,0.500,0.000,0.32135714285714284,0.500,0.5,0.0,0.32135714285714284,1.0,0.32135714285714284,0.32135714285714284,0.32135714285714284,0.000,1.000
0,187.0,1.0,0.32135714285714284,0.000,0.32135714285714284,0.32135714285714284,0.333,0.32135714285714284,0.32135714285714284,0.500,0.000,1.000,0.32135714285714284,0.000,0.000,0.000,0.32135714285714284,0.000,0.500,0.000,0.32135714285714284,1.000,0.32135714285714284,0.32135714285714284,0.32135714285714284,1.000,0.500
0,187.0,0.0,0.000,0.0,1.000,0.000,0.28230000000000005,0.0,0.000,0.333,0.250,0.000,0.28230000000000005,0.000,0.000,0.000,1.0,0.000,0.28230000000000005,0.000,1.000,0.28230000000000005,0.28230000000000005,0.333,1.000,0.000,0.0
0,187.0,1.0,0.000,0.000,1.0,0.000,0.28230000000000005,0.000,0.500,0.333,0.429,0.500,0.28230000000000005,0.000,0.000,0.000,1.000,1.000,0.28230000000000005,0.250,0.000,0.28230000000000005,0.28230000000000005,0.333,1.0,0.0,0.000
0,187.0,0.0,0.333,0.333,0.200,0.200,0.286,0.778,0.263,0.217,0.273,0.000,0.500,0.333,0.154,0.278,0.333,0.500,0.250,0.286,0.273,0.667,0.36412500000000003,0.000,0.429,0.667,0.5
0,187.0,1.0,1.000,0.333,0.273,0.000,0.000,0.750,0.286,0.353,0.316,0.167,0.5,0.400,1.000,0.316,0.667,0.333,0.400,0.625,0.000,0.000,0.36412500000000003,0.000,0.333,1.000,0.500
0,187.0,0.0,1.000,0.250,0.100,0.125,0.400,0.400,0.429,0.273,0.167,0.250,1.000,0.353,0.353,0.375,0.000,1.000,0.308,0.333,0.478,0.500,0.000,0.857,0.800,0.800,0.600
0,187.0,1.0,0.750,0.167,0.273,0.143,0.750,1.000,0.250,0.353,0.222,0.333,0.375,0.800,0.067,0.389,0.400,1.0,0.286,0.222,0.333,0.000,0.0,0.333,0.000,0.200,0.500
0,187.0,0.0,0.333,0.200,0.188,0.286,0.333,0.600,0.286,0.393,0.357,0.167,1.000,0.154,0.200,0.161,0.400,0.750,0.250,0.364,0.533,0.600,1.000,0.000,0.714,0.500,0.429
0,187.0,1.0,1.000,0.286,0.286,0.600,0.200,0.500,0.400,0.500,0.344,0.333,1.0,0.500,0.417,0.188,0.429,0.500,0.500,0.263,0.267,0.200,1.000,0.000,0.500,0.200,0.750
0,187.0,0.0,0.000,0.333,0.125,0.200,0.600,0.400,0.462,0.316,0.154,0.429,0.667,0.353,0.375,0.310,0.200,0.333,0.400,0.167,0.333,0.375,0.250,0.000,0.364,0.333,0.667
0,187.0,1.0,1.000,0.375,0.625,0.143,0.500,0.200,0.385,0.571,0.379,0.455,0.000,0.200,0.500,0.280,0.429,0.250,0.364,0.381,0.550,0.333,0.500,0.500,0.600,0.400,0.571
1,178.0,0.0,0.143,0.200,0.333,0.000,1.000,0.000,0.667,0.417,0.250,0.000,0.750,0.333,0.000,0.000,0.000,0.000,0.400,0.375,0.250,0.667,0.500,0.000,1.000,1.000,1.000
1,178.0,1.0,0.333,0.000,0.333,0.500,1.0,0.400,0.100,0.111,0.000,0.0,0.100,0.714,0.333,0.143,1.000,0.250,0.000,0.000,0.222,0.667,0.5,1.000,0.333,1.0,1.000
1,178.0,0.0,0.111,0.167,0.273,0.000,1.000,0.263,0.214,0.333,0.333,0.000,0.333,0.333,0.350,0.667,0.000,0.375,0.231,0.125,0.167,0.000,0.500,0.286,0.400,0.333,0.800
1,178.0,1.0,0.176,0.200,0.167,0.200,0.500,0.350,0.158,0.222,0.500,0.0,0.250,0.367,0.304,0.333,0.333,0.286,0.375,0.267,0.333,0.667,0.500,0.333,0.538,0.385,0.800
1,178.0,0.0,0.125,1.000,1.000,0.000,1.000,0.400,0.143,0.333,0.167,0.500,0.000,0.182,0.333,0.143,0.0,0.167,0.200,0.300,0.250,0.750,0.000,0.800,0.000,0.000,0.5
1,178.0,1.0,0.500,0.400,0.000,0.000,0.000,0.077,0.222,0.400,0.429,0.000,0.667,0.231,0.214,0.500,0.000,0.600,0.333,0.250,0.125,0.250,1.000,0.333,0.500,0.200,0.500
1,178.0,0.0,1.000,0.333,0.250,1.000,0.333,1.000,0.667,0.250,0.250,0.0,0.000,0.250,0.000,0.400,1.000,0.286,0.500,0.500,0.667,1.0,0.42262500000000003,0.333,0.500,0.000,0.000
1,178.0,1.0,0.000,0.500,0.500,0.000,1.000,0.000,0.400,0.000,0.000,0.000,0.333,0.600,0.667,0.400,0.500,0.286,0.333,0.200,0.500,1.000,0.42262500000000003,1.000,1.000,0.750,1.000
1,178.0,0.0,0.3384615384615385,0.000,0.000,0.3384615384615385,0.3384615384615385,1.0,1.000,0.0,0.000,0.3384615384615385,0.3384615384615385,0.0,0.667,0.3384615384615385,0.3384615384615385,1.000,0.000,0.000,0.3384615384615385,0.3384615384615385,0.3384615384615385,0.3384615384615385,0.3384615384615385,1.000,1.000
1,178.0,1.0,0.3384615384615385,0.000,0.000,0.3384615384615385,0.3384615384615385,1.000,0.000,0.000,0.000,0.3384615384615385,0.3384615384615385,0.000,0.000,0.3384615384615385,0.3384615384615385,1.0,0.0,0.0,0.3384615384615385,0.3384615384615385,0.3384615384615385,0.3384615384615385,0.3384615384615385,1.0,0.500
1,178.0,0.0,0.000,0.000,0.0,1.0,0.000,1.000,0.667,0.000,0.500,0.2559444444444444,0.000,1.0,0.2559444444444444,0.0,0.2559444444444444,0.2559444444444444,0.667,1.000,0.0,0.2559444444444444,0.000,0.2559444444444444,0.000,0.000,0.2559444444444444
1,178.0,1.0,0.0,0.0,0.000,1.000,0.0,0.000,0.000,1.000,0.5,0.2559444444444444,0.000,1.000,0.2559444444444444,0.000,0.2559444444444444,0.2559444444444444,0.000,0.000,0.000,0.2559444444444444,0.0,0.2559444444444444,0.000,0.000,0.2559444444444444
0,184.0,0.0,1.000,0.000,0.000,0.000,0.3156666666666667,0.000,0.000,0.75,0.250,0.5,0.3156666666666667,0.000,0.000,1.0,0.3156666666666667,0.3156666666666667,0.3156666666666667,0.333,0.333,0.000,0.3156666666666667,0.3156666666666667,0.3156666666666667,0.3156666666666667,0.3156666666666667
0,184.0,1.0,1.0,0.333,0.000,0.0,0.3156666666666667,1.000,0.000,0.750,0.333,0.500,0.3156666666666667,0.000,0.000,1.000,0.3156666666666667,0.3156666666666667,0.3156666666666667,0.333,0.333,0.0,0.3156666666666667,0.3156666666666667,0.3156666666666667,0.3156666666666667,0.3156666666666667
0,184.0,0.0,0.0,0.0,0.000,0.000,0.2351666666666667,0.0,1.0,0.0,0.333,1.000,0.2351666666666667,0.000,0.5,0.000,0.0,0.0,0.000,1.000,0.000,0.2351666666666667,0.2351666666666667,0.2351666666666667,0.2351666666666667,1.0,0.2351666666666667
0,184.0,1.0,0.000,0.000,0.0,0.000,0.2351666666666667,0.000,1.000,0.000,0.333,0.250,0.2351666666666667,0.000,0.500,0.0,0.000,0.000,0.0,0.000,0.667,0.2351666666666667,0.2351666666666667,0.2351666666666667,0.2351666666666667,1.000,0.2351666666666667
1,183.0,0.0,0.0,0.000,0.0,0.000,0.15625,0.000,0.15625,0.000,0.000,1.000,1.000,0.000,0.667,0.000,0.15625,0.15625,0.15625,0.000,0.000,0.15625,0.000,0.000,0.15625,0.15625,0.15625
1,183.0,1.0,0.000,0.0,0.000,0.0,0.15625,0.0,0.15625,0.0,0.0,1.0,1.0,0.000,0.000,0.0,0.15625,0.15625,0.15625,0.0,0.000,0.15625,0.000,0.0,0.15625,0.15625,0.15625
1,183.0,0.0,0.20833333333333334,0.000,0.0,0.20833333333333334,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.000,0.20833333333333334,1.000,0.000,0.20833333333333334,1.000,0.0,0.000,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.000,0.000,1.0
1,183.0,1.0,0.20833333333333334,0.000,0.000,0.20833333333333334,0.20833333333333334,0.000,0.20833333333333334,0.20833333333333334,0.0,0.20833333333333334,1.0,0.0,0.20833333333333334,0.000,0.000,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0,1.000
0,175.0,0.0,0.000,0.400,0.500,0.200,0.200,1.000,0.286,0.154,0.083,0.500,0.429,0.444,0.318,0.182,0.333,0.500,0.333,0.200,0.500,0.167,0.500,0.000,0.333,0.200,1.000
0,175.0,1.0,0.667,0.500,0.000,0.500,0.333,0.000,0.375,0.385,0.250,0.333,0.600,0.375,0.400,0.400,0.625,1.000,0.333,0.286,0.375,0.400,0.500,0.000,0.500,0.000,0.333
0,175.0,0.0,1.000,0.444,0.333,0.500,1.000,1.000,0.364,0.333,0.235,0.000,0.333,0.400,0.455,0.167,0.500,0.333,0.143,0.267,0.500,1.000,1.000,0.333,0.667,0.500,0.500
0,175.0,1.0,1.000,0.429,0.500,0.400,1.0,0.000,0.833,0.375,0.111,1.000,0.500,0.333,0.200,0.222,0.500,0.000,0.400,0.000,0.000,0.000,1.000,0.333,0.500,1.000,0.500
0,175.0,0.0,0.3102222222222222,0.5,0.000,0.3102222222222222,0.3102222222222222,0.3102222222222222,0.0,0.667,0.3102222222222222,0.3102222222222222,0.667,0.000,1.0,0.000,0.0,0.000,0.000,0.500,1.000,1.0,0.0,0.000,0.0,0.3102222222222222,1.0
0,175.0,1.0,0.3102222222222222,0.500,0.000,0.3102222222222222,0.3102222222222222,0.3102222222222222,0.000,0.000,0.3102222222222222,0.3102222222222222,0.667,0.333,1.000,1.000,0.000,0.0,0.000,0.000,0.000,1.000,0.000,0.0,0.000,0.3102222222222222,1.000
0,175.0,0.0,0.39325,0.0,1.000,0.39325,0.39325,1.0,0.000,0.500,0.0,0.39325,0.0,0.000,0.667,0.000,0.000,1.0,0.39325,0.000,0.000,0.39325,1.000,0.39325,0.5,0.39325,0.39325
0,175.0,1.0,0.39325,0.000,1.0,0.39325,0.39325,1.000,0.0,1.000,0.000,0.39325,0.000,0.500,0.667,0.000,0.000,1.000,0.39325,0.143,0.0,0.39325,1.0,0.39325,0.500,0.39325,0.39325
0,185.0,0.0,0.4415,1.000,0.000,0.000,0.4415,0.4415,0.000,0.400,0.400,0.000,0.333,0.375,0.000,0.500,0.000,0.4415,0.250,0.400,0.000,0.0,1.0,0.4415,0.500,1.0,1.000
0,185.0,1.0,0.4415,0.333,0.500,0.000,0.4415,0.4415,0.333,0.000,0.429,0.500,0.000,0.667,1.000,0.143,1.000,0.4415,0.333,1.000,0.400,0.000,1.000,0.4415,0.000,1.000,1.0
0,185.0,0.0,0.750,0.500,0.500,0.400,1.000,0.0,0.333,0.462,0.167,0.000,0.000,0.400,0.333,0.222,0.667,1.000,0.500,0.000,0.000,0.000,1.000,0.5,0.000,1.0,0.5
0,185.0,1.0,0.75,0.500,0.200,0.333,0.000,0.000,0.714,0.333,0.500,0.333,1.000,0.000,0.375,0.000,0.000,1.0,0.000,0.667,0.500,0.333,1.0,0.500,0.000,1.000,0.500
0,185.0,0.0,1.000,1.0,0.429,0.000,0.500,0.500,0.333,0.400,0.000,1.000,0.500,0.333,1.000,0.000,1.000,0.000,0.000,0.750,0.250,0.667,1.000,0.000,0.667,0.000,1.000
0,185.0,1.0,1.000,1.000,0.375,0.000,0.5,0.000,0.000,0.600,0.000,0.000,0.333,0.200,0.429,0.500,0.000,0.0,0.333,0.600,0.000,0.000,1.000,0.333,0.400,0.000,0.000
0,185.0,0.0,0.4415,1.000,0.000,0.000,0.4415,0.4415,0.000,0.400,0.400,0.000,0.333,0.375,0.000,0.500,0.000,0.4415,0.250,0.400,0.000,0.0,1.0,0.4415,0.500,1.0,1.000
0,185.0,1.0,0.4415,0.333,0.500,0.000,0.4415,0.4415,0.333,0.000,0.429,0.500,0.000,0.667,1.000,0.143,1.000,0.4415,0.333,1.000,0.400,0.000,1.000,0.4415,0.000,1.000,1.0
0,185.0,0.0,0.750,0.500,0.500,0.400,1.000,0.0,0.333,0.462,0.167,0.000,0.000,0.400,0.333,0.222,0.667,1.000,0.500,0.000,0.000,0.000,1.000,0.5,0.000,1.0,0.5
0,185.0,1.0,0.75,0.500,0.200,0.333,0.000,0.000,0.714,0.333,0.500,0.333,1.000,0.000,0.375,0.000,0.000,1.0,0.000,0.667,0.500,0.333,1.0,0.500,0.000,1.000,0.500
0,185.0,0.0,1.000,1.0,0.429,0.000,0.500,0.500,0.333,0.400,0.000,1.000,0.500,0.333,1.000,0.000,1.000,0.000,0.000,0.750,0.250,0.667,1.000,0.000,0.667,0.000,1.000
0,185.0,1.0,1.000,1.000,0.375,0.000,0.5,0.000,0.000,0.600,0.000,0.000,0.333,0.200,0.429,0.500,0.000,0.0,0.333,0.600,0.000,0.000,1.000,0.333,0.400,0.000,0.000
0,177.0,0.0,0.26768749999999997,1.000,0.26768749999999997,0.000,0.26768749999999997,1.0,0.26768749999999997,1.000,0.000,0.000,0.26768749999999997,1.000,0.0,0.000,0.26768749999999997,0.26768749999999997,0.333,0.000,0.000,0.000,0.26768749999999997,0.000,0.0,0.500,0.26768749999999997
0,177.0,1.0,0.26768749999999997,1.0,0.26768749999999997,0.0,0.26768749999999997,1.000,0.26768749999999997,0.000,0.000,0.0,0.26768749999999997,0.000,0.000,0.500,0.26768749999999997,0.26768749999999997,0.333,0.250,0.0,0.0,0.26768749999999997,0.0,0.000,0.5,0.26768749999999997
0,177.0,0.0,0.000,1.0,0.000,0.000,0.5,0.5,0.000,0.200,0.333,0.000,0.5,0.000,0.250,0.000,0.250,1.000,0.000,0.000,0.667,0.000,1.000,0.000,0.500,0.000,0.000
0,177.0,1.0,0.000,1.000,0.0,0.333,0.500,0.500,1.000,0.500,0.333,0.333,0.500,1.000,0.200,0.250,0.000,1.0,0.000,0.000,0.000,0.200,1.0,0.0,0.000,0.0,1.000
0,177.0,0.0,0.3292727272727273,0.5,0.000,0.000,0.000,1.000,0.500,1.000,0.500,0.333,1.000,0.333,0.500,0.167,0.0,0.0,0.5,0.000,0.200,0.3292727272727273,0.3292727272727273,0.000,0.000,0.000,0.500
0,177.0,1.0,0.3292727272727273,0.500,0.0,0.0,0.0,1.0,0.000,1.0,0.333,0.333,1.0,0.000,0.500,0.000,0.000,0.000,0.500,0.500,0.333,0.3292727272727273,0.3292727272727273,0.0,0.500,0.000,1.000
0,177.0,0.0,0.17358333333333334,0.17358333333333334,0.000,0.000,0.17358333333333334,0.000,0.17358333333333334,0.5,0.000,0.17358333333333334,0.17358333333333334,0.000,0.000,0.500,0.000,0.17358333333333334,0.17358333333333334,0.000,0.000,1.0,0.17358333333333334,0.17358333333333334,0.17358333333333334,0.17358333333333334,0.17358333333333334
0,177.0,1.0,0.17358333333333334,0.17358333333333334,0.0,0.000,0.17358333333333334,0.0,0.17358333333333334,0.500,0.000,0.17358333333333334,0.17358333333333334,0.0,0.0,0.000,0.0,0.17358333333333334,0.17358333333333334,0.000,0.500,1.000,0.17358333333333334,0.17358333333333334,0.17358333333333334,0.17358333333333334,0.17358333333333334
0,182.0,0.0,1.000,0.0,0.0,0.000,0.14285714285714285,0.14285714285714285,0.000,1.000,0.000,0.14285714285714285,0.14285714285714285,0.0,0.0,0.000,0.000,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.000,0.14285714285714285,0.000,0.14285714285714285,0.14285714285714285,0.14285714285714285
0,182.0,1.0,1.0,0.000,0.000,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.000,0.000,0.0,0.000,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.000,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
1,175.0,0.0,0.0,0.000,0.000,0.25,0.25,0.25,0.0,0.000,0.0,1.000,0.25,1.000,0.25,0.000,0.25,0.25,0.000,0.500,0.000,1.0,0.25,0.0,0.0,0.25,0.25
1,175.0,1.0,0.000,0.0,0.0,0.25,0.25,0.25,0.000,0.000,0.000,1.0,0.25,1.0,0.25,0.0,0.25,0.25,0.0,0.5,0.500,1.000,0.25,0.000,0.000,0.25,0.25
0,196.0,0.0,0.667,0.333,0.000,0.667,0.4,0.500,0.143,0.375,0.200,0.500,0.000,0.000,0.333,0.286,0.000,1.000,0.250,0.333,0.400,0.667,0.0,1.0,0.500,1.000,0.750
0,196.0,1.0,1.000,0.333,0.000,0.000,0.400,1.000,0.000,0.400,0.250,0.250,1.000,0.500,0.500,0.000,1.000,0.000,0.000,0.000,0.4,0.667,0.000,1.000,0.000,0.500,1.000
0,183.0,0.0,0.400,0.167,0.200,0.286,0.000,0.500,0.667,0.444,0.222,0.333,0.250,0.133,0.444,0.444,0.667,0.000,0.273,0.263,0.125,1.000,0.600,0.167,0.455,1.000,1.000
0,183.0,1.0,0.667,0.000,0.294,0.333,0.250,0.625,0.133,0.400,0.250,0.333,0.333,0.478,0.667,0.600,0.000,0.500,0.364,0.294,0.000,0.000,0.500,0.667,0.333,1.000,1.000
0,183.0,0.0,1.0,0.400,0.200,0.000,0.000,0.500,0.500,0.444,0.444,0.000,0.250,0.462,0.375,0.364,0.000,0.400,0.444,0.143,0.500,0.667,1.0,1.000,1.000,0.500,1.000
0,183.0,1.0,1.000,0.400,0.455,0.000,0.500,1.000,1.000,0.438,0.400,0.125,0.500,0.286,0.300,0.375,0.500,0.500,0.500,0.571,0.500,0.667,1.000,0.500,0.333,1.000,1.000
0,183.0,0.0,0.333,0.111,0.389,0.333,0.250,0.333,0.182,0.500,0.619,0.500,0.231,0.250,0.550,0.370,0.500,0.000,0.308,0.294,0.529,0.778,0.500,0.000,0.167,0.500,0.667
0,183.0,1.0,0.133,0.333,0.263,0.250,0.333,0.556,0.429,0.407,0.400,0.375,0.231,0.364,0.421,0.421,0.308,0.600,0.500,0.353,0.333,0.833,0.909,0.500,0.364,0.600,0.545
0,183.0,0.0,0.000,0.429,0.222,0.200,0.000,0.308,0.450,0.476,0.320,0.500,0.200,0.235,0.333,0.303,0.333,0.444,0.143,0.217,0.333,0.429,0.667,0.250,0.143,0.385,0.667
0,183.0,1.0,0.600,0.154,0.133,0.067,0.167,0.500,0.313,0.478,0.462,0.429,0.200,0.231,0.588,0.292,0.167,0.375,0.286,0.375,0.478,0.286,0.800,0.375,0.444,0.400,1.000
